Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06029004703","Census Tract 47.03, Kern County, California","ACSSF","ca","140","00","0004079",,,,,"06","029",,,"004703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029004703","Census Tract 47.03",,,,1002,0,34,39,114,165,21,111,25,50,35,73,150,28,30,96,31,0,3.39,3.89,11.38,16.47,2.1,11.08,2.5,4.99,3.49,7.29,14.97,2.79,2.99,9.58,3.09
"06029004704","Census Tract 47.04, Kern County, California","ACSSF","ca","140","00","0004080",,,,,"06","029",,,"004704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029004704","Census Tract 47.04",,,,1407,138,44,93,37,138,161,121,60,3,259,68,200,54,31,0,0,9.81,3.13,6.61,2.63,9.81,11.44,8.6,4.26,0.21,18.41,4.83,14.21,3.84,2.2,0,0
"06029004801","Census Tract 48.01, Kern County, California","ACSSF","ca","140","00","0004081",,,,,"06","029",,,"004801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029004801","Census Tract 48.01",,,,1023,32,45,200,25,56,51,84,224,59,63,78,12,39,20,35,0,3.13,4.4,19.55,2.44,5.47,4.99,8.21,21.9,5.77,6.16,7.62,1.17,3.81,1.96,3.42,0
"06029004802","Census Tract 48.02, Kern County, California","ACSSF","ca","140","00","0004082",,,,,"06","029",,,"004802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029004802","Census Tract 48.02",,,,1852,226,233,258,22,105,304,110,9,36,238,157,78,35,11,0,30,12.2,12.58,13.93,1.19,5.67,16.41,5.94,0.49,1.94,12.85,8.48,4.21,1.89,0.59,0,1.62
"06029004901","Census Tract 49.01, Kern County, California","ACSSF","ca","140","00","0004083",,,,,"06","029",,,"004901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029004901","Census Tract 49.01",,,,1586,95,50,94,239,165,161,79,97,67,59,119,136,48,109,41,27,5.99,3.15,5.93,15.07,10.4,10.15,4.98,6.12,4.22,3.72,7.5,8.58,3.03,6.87,2.59,1.7
"06029004903","Census Tract 49.03, Kern County, California","ACSSF","ca","140","00","0004084",,,,,"06","029",,,"004903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029004903","Census Tract 49.03",,,,1293,0,29,72,79,45,181,114,51,28,75,60,90,204,71,116,78,0,2.24,5.57,6.11,3.48,14,8.82,3.94,2.17,5.8,4.64,6.96,15.78,5.49,8.97,6.03
"06029004904","Census Tract 49.04, Kern County, California","ACSSF","ca","140","00","0004085",,,,,"06","029",,,"004904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029004904","Census Tract 49.04",,,,917,96,83,26,103,5,72,49,0,30,46,109,151,30,53,58,6,10.47,9.05,2.84,11.23,0.55,7.85,5.34,0,3.27,5.02,11.89,16.47,3.27,5.78,6.32,0.65
"06029005003","Census Tract 50.03, Kern County, California","ACSSF","ca","140","00","0004086",,,,,"06","029",,,"005003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005003","Census Tract 50.03",,,,885,93,55,21,143,80,63,24,21,31,64,16,187,20,58,4,5,10.51,6.21,2.37,16.16,9.04,7.12,2.71,2.37,3.5,7.23,1.81,21.13,2.26,6.55,0.45,0.56
"06029005005","Census Tract 50.05, Kern County, California","ACSSF","ca","140","00","0004087",,,,,"06","029",,,"005005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005005","Census Tract 50.05",,,,886,23,0,41,134,29,87,51,0,58,56,245,80,57,9,11,5,2.6,0,4.63,15.12,3.27,9.82,5.76,0,6.55,6.32,27.65,9.03,6.43,1.02,1.24,0.56
"06029005006","Census Tract 50.06, Kern County, California","ACSSF","ca","140","00","0004088",,,,,"06","029",,,"005006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005006","Census Tract 50.06",,,,1058,11,30,20,35,65,23,79,0,8,18,112,297,90,31,165,74,1.04,2.84,1.89,3.31,6.14,2.17,7.47,0,0.76,1.7,10.59,28.07,8.51,2.93,15.6,6.99
"06029005103","Census Tract 51.03, Kern County, California","ACSSF","ca","140","00","0004089",,,,,"06","029",,,"005103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005103","Census Tract 51.03",,,,988,104,36,107,39,38,121,36,13,28,81,60,82,53,44,54,92,10.53,3.64,10.83,3.95,3.85,12.25,3.64,1.32,2.83,8.2,6.07,8.3,5.36,4.45,5.47,9.31
"06029005104","Census Tract 51.04, Kern County, California","ACSSF","ca","140","00","0004090",,,,,"06","029",,,"005104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005104","Census Tract 51.04",,,,1769,36,35,15,33,37,94,80,46,90,80,175,255,126,170,162,335,2.04,1.98,0.85,1.87,2.09,5.31,4.52,2.6,5.09,4.52,9.89,14.41,7.12,9.61,9.16,18.94
"06029005203","Census Tract 52.03, Kern County, California","ACSSF","ca","140","00","0004091",,,,,"06","029",,,"005203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005203","Census Tract 52.03",,,,2036,176,350,132,232,108,43,56,223,78,95,44,235,155,61,48,0,8.64,17.19,6.48,11.39,5.3,2.11,2.75,10.95,3.83,4.67,2.16,11.54,7.61,3,2.36,0
"06029005205","Census Tract 52.05, Kern County, California","ACSSF","ca","140","00","0004092",,,,,"06","029",,,"005205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005205","Census Tract 52.05",,,,1484,149,241,111,277,89,56,22,47,33,150,120,161,28,0,0,0,10.04,16.24,7.48,18.67,6,3.77,1.48,3.17,2.22,10.11,8.09,10.85,1.89,0,0,0
"06029005206","Census Tract 52.06, Kern County, California","ACSSF","ca","140","00","0004093",,,,,"06","029",,,"005206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005206","Census Tract 52.06",,,,1071,153,99,114,146,74,24,71,7,67,0,72,98,105,0,38,3,14.29,9.24,10.64,13.63,6.91,2.24,6.63,0.65,6.26,0,6.72,9.15,9.8,0,3.55,0.28
"06029005207","Census Tract 52.07, Kern County, California","ACSSF","ca","140","00","0004094",,,,,"06","029",,,"005207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005207","Census Tract 52.07",,,,847,35,46,126,50,63,55,79,52,56,68,37,33,98,0,49,0,4.13,5.43,14.88,5.9,7.44,6.49,9.33,6.14,6.61,8.03,4.37,3.9,11.57,0,5.79,0
"06029005208","Census Tract 52.08, Kern County, California","ACSSF","ca","140","00","0004095",,,,,"06","029",,,"005208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005208","Census Tract 52.08",,,,1414,154,159,99,136,77,136,62,3,29,230,117,92,57,20,21,22,10.89,11.24,7,9.62,5.45,9.62,4.38,0.21,2.05,16.27,8.27,6.51,4.03,1.41,1.49,1.56
"06029005300","Census Tract 53, Kern County, California","ACSSF","ca","140","00","0004096",,,,,"06","029",,,"005300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005300","Census Tract 53",,,,659,102,70,21,18,14,14,60,88,6,56,77,81,12,2,38,0,15.48,10.62,3.19,2.73,2.12,2.12,9.1,13.35,0.91,8.5,11.68,12.29,1.82,0.3,5.77,0
"06029005402","Census Tract 54.02, Kern County, California","ACSSF","ca","140","00","0004097",,,,,"06","029",,,"005402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005402","Census Tract 54.02",,,,2099,137,54,205,76,72,8,20,87,38,48,173,377,216,170,300,118,6.53,2.57,9.77,3.62,3.43,0.38,0.95,4.14,1.81,2.29,8.24,17.96,10.29,8.1,14.29,5.62
"06029005405","Census Tract 54.05, Kern County, California","ACSSF","ca","140","00","0004098",,,,,"06","029",,,"005405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005405","Census Tract 54.05",,,,1025,44,61,48,20,33,18,50,94,4,146,194,142,94,19,17,41,4.29,5.95,4.68,1.95,3.22,1.76,4.88,9.17,0.39,14.24,18.93,13.85,9.17,1.85,1.66,4
"06029005406","Census Tract 54.06, Kern County, California","ACSSF","ca","140","00","0004099",,,,,"06","029",,,"005406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005406","Census Tract 54.06",,,,1433,31,0,0,21,37,0,61,20,189,27,99,169,438,110,116,115,2.16,0,0,1.47,2.58,0,4.26,1.4,13.19,1.88,6.91,11.79,30.57,7.68,8.09,8.03
"06029005407","Census Tract 54.07, Kern County, California","ACSSF","ca","140","00","0004100",,,,,"06","029",,,"005407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005407","Census Tract 54.07",,,,1424,155,142,27,24,19,6,44,43,46,169,304,88,118,54,78,107,10.88,9.97,1.9,1.69,1.33,0.42,3.09,3.02,3.23,11.87,21.35,6.18,8.29,3.79,5.48,7.51
"06029005408","Census Tract 54.08, Kern County, California","ACSSF","ca","140","00","0004101",,,,,"06","029",,,"005408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005408","Census Tract 54.08",,,,1990,112,45,36,145,26,107,104,27,82,212,125,132,213,135,233,256,5.63,2.26,1.81,7.29,1.31,5.38,5.23,1.36,4.12,10.65,6.28,6.63,10.7,6.78,11.71,12.86
"06029005409","Census Tract 54.09, Kern County, California","ACSSF","ca","140","00","0004102",,,,,"06","029",,,"005409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005409","Census Tract 54.09",,,,1943,170,54,0,39,69,120,43,0,15,96,142,343,318,185,199,150,8.75,2.78,0,2.01,3.55,6.18,2.21,0,0.77,4.94,7.31,17.65,16.37,9.52,10.24,7.72
"06029005410","Census Tract 54.10, Kern County, California","ACSSF","ca","140","00","0004103",,,,,"06","029",,,"005410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005410","Census Tract 54.10",,,,807,64,48,0,11,36,18,8,41,49,101,48,25,0,123,152,83,7.93,5.95,0,1.36,4.46,2.23,0.99,5.08,6.07,12.52,5.95,3.1,0,15.24,18.84,10.29
"06029005508","Census Tract 55.08, Kern County, California","ACSSF","ca","140","00","0004104",,,,,"06","029",,,"005508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005508","Census Tract 55.08",,,,1629,131,156,42,88,47,128,76,34,62,82,146,252,201,77,31,76,8.04,9.58,2.58,5.4,2.89,7.86,4.67,2.09,3.81,5.03,8.96,15.47,12.34,4.73,1.9,4.67
"06029005509","Census Tract 55.09, Kern County, California","ACSSF","ca","140","00","0004105",,,,,"06","029",,,"005509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005509","Census Tract 55.09",,,,1637,103,85,23,81,40,69,74,37,42,30,278,169,109,130,118,249,6.29,5.19,1.41,4.95,2.44,4.22,4.52,2.26,2.57,1.83,16.98,10.32,6.66,7.94,7.21,15.21
"06029005510","Census Tract 55.10, Kern County, California","ACSSF","ca","140","00","0004106",,,,,"06","029",,,"005510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005510","Census Tract 55.10",,,,823,0,95,31,20,66,24,0,0,0,0,105,156,107,64,68,87,0,11.54,3.77,2.43,8.02,2.92,0,0,0,0,12.76,18.96,13,7.78,8.26,10.57
"06029005511","Census Tract 55.11, Kern County, California","ACSSF","ca","140","00","0004107",,,,,"06","029",,,"005511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005511","Census Tract 55.11",,,,1699,124,165,73,164,146,76,132,47,0,360,76,99,122,66,31,18,7.3,9.71,4.3,9.65,8.59,4.47,7.77,2.77,0,21.19,4.47,5.83,7.18,3.88,1.82,1.06
"06029005512","Census Tract 55.12, Kern County, California","ACSSF","ca","140","00","0004108",,,,,"06","029",,,"005512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005512","Census Tract 55.12",,,,1184,110,171,69,14,105,101,31,37,17,94,52,18,22,77,56,210,9.29,14.44,5.83,1.18,8.87,8.53,2.62,3.12,1.44,7.94,4.39,1.52,1.86,6.5,4.73,17.74
"06029005513","Census Tract 55.13, Kern County, California","ACSSF","ca","140","00","0004109",,,,,"06","029",,,"005513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005513","Census Tract 55.13",,,,661,98,0,0,102,33,0,18,0,22,51,16,195,86,40,0,0,14.83,0,0,15.43,4.99,0,2.72,0,3.33,7.72,2.42,29.5,13.01,6.05,0,0
"06029005514","Census Tract 55.14, Kern County, California","ACSSF","ca","140","00","0004110",,,,,"06","029",,,"005514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005514","Census Tract 55.14",,,,1102,59,61,7,68,0,14,31,0,33,162,67,206,152,59,70,113,5.35,5.54,0.64,6.17,0,1.27,2.81,0,2.99,14.7,6.08,18.69,13.79,5.35,6.35,10.25
"06029005600","Census Tract 56, Kern County, California","ACSSF","ca","140","00","0004111",,,,,"06","029",,,"005600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005600","Census Tract 56",,,,921,94,80,85,21,31,53,0,43,41,29,74,106,120,56,64,24,10.21,8.69,9.23,2.28,3.37,5.75,0,4.67,4.45,3.15,8.03,11.51,13.03,6.08,6.95,2.61
"06029005700","Census Tract 57, Kern County, California","ACSSF","ca","140","00","0004112",,,,,"06","029",,,"005700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005700","Census Tract 57",,,,749,10,0,0,12,15,49,56,75,60,54,52,116,101,70,53,26,1.34,0,0,1.6,2,6.54,7.48,10.01,8.01,7.21,6.94,15.49,13.48,9.35,7.08,3.47
"06029005803","Census Tract 58.03, Kern County, California","ACSSF","ca","140","00","0004113",,,,,"06","029",,,"005803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005803","Census Tract 58.03",,,,1175,162,35,41,112,69,24,81,79,34,89,189,72,93,60,35,0,13.79,2.98,3.49,9.53,5.87,2.04,6.89,6.72,2.89,7.57,16.09,6.13,7.91,5.11,2.98,0
"06029005804","Census Tract 58.04, Kern County, California","ACSSF","ca","140","00","0004114",,,,,"06","029",,,"005804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005804","Census Tract 58.04",,,,1811,195,87,57,79,127,76,32,18,123,28,359,208,52,83,117,170,10.77,4.8,3.15,4.36,7.01,4.2,1.77,0.99,6.79,1.55,19.82,11.49,2.87,4.58,6.46,9.39
"06029005805","Census Tract 58.05, Kern County, California","ACSSF","ca","140","00","0004115",,,,,"06","029",,,"005805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005805","Census Tract 58.05",,,,818,28,18,25,33,28,41,26,15,29,23,59,112,188,128,57,8,3.42,2.2,3.06,4.03,3.42,5.01,3.18,1.83,3.55,2.81,7.21,13.69,22.98,15.65,6.97,0.98
"06029005806","Census Tract 58.06, Kern County, California","ACSSF","ca","140","00","0004116",,,,,"06","029",,,"005806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005806","Census Tract 58.06",,,,1357,41,6,24,5,18,45,39,37,33,53,126,133,167,204,310,116,3.02,0.44,1.77,0.37,1.33,3.32,2.87,2.73,2.43,3.91,9.29,9.8,12.31,15.03,22.84,8.55
"06029005900","Census Tract 59, Kern County, California","ACSSF","ca","140","00","0004117",,,,,"06","029",,,"005900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029005900","Census Tract 59",,,,1273,88,104,90,122,12,31,68,125,24,110,64,197,113,69,37,19,6.91,8.17,7.07,9.58,0.94,2.44,5.34,9.82,1.89,8.64,5.03,15.48,8.88,5.42,2.91,1.49
"06029006002","Census Tract 60.02, Kern County, California","ACSSF","ca","140","00","0004118",,,,,"06","029",,,"006002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006002","Census Tract 60.02",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
"06029006003","Census Tract 60.03, Kern County, California","ACSSF","ca","140","00","0004119",,,,,"06","029",,,"006003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006003","Census Tract 60.03",,,,2178,54,117,36,18,72,118,119,70,93,187,221,123,367,116,360,107,2.48,5.37,1.65,0.83,3.31,5.42,5.46,3.21,4.27,8.59,10.15,5.65,16.85,5.33,16.53,4.91
"06029006004","Census Tract 60.04, Kern County, California","ACSSF","ca","140","00","0004120",,,,,"06","029",,,"006004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006004","Census Tract 60.04",,,,668,43,21,41,36,30,26,22,24,70,133,65,61,26,21,43,6,6.44,3.14,6.14,5.39,4.49,3.89,3.29,3.59,10.48,19.91,9.73,9.13,3.89,3.14,6.44,0.9
"06029006006","Census Tract 60.06, Kern County, California","ACSSF","ca","140","00","0004121",,,,,"06","029",,,"006006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006006","Census Tract 60.06",,,,1542,50,55,16,23,15,12,23,30,0,76,140,278,208,215,184,217,3.24,3.57,1.04,1.49,0.97,0.78,1.49,1.95,0,4.93,9.08,18.03,13.49,13.94,11.93,14.07
"06029006009","Census Tract 60.09, Kern County, California","ACSSF","ca","140","00","0004122",,,,,"06","029",,,"006009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006009","Census Tract 60.09",,,,1230,17,31,0,0,97,82,0,77,36,85,78,229,55,107,248,88,1.38,2.52,0,0,7.89,6.67,0,6.26,2.93,6.91,6.34,18.62,4.47,8.7,20.16,7.15
"06029006010","Census Tract 60.10, Kern County, California","ACSSF","ca","140","00","0004123",,,,,"06","029",,,"006010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006010","Census Tract 60.10",,,,1252,49,0,0,17,83,76,29,18,0,122,57,129,208,110,100,254,3.91,0,0,1.36,6.63,6.07,2.32,1.44,0,9.74,4.55,10.3,16.61,8.79,7.99,20.29
"06029006011","Census Tract 60.11, Kern County, California","ACSSF","ca","140","00","0004124",,,,,"06","029",,,"006011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006011","Census Tract 60.11",,,,1172,46,0,0,78,58,110,41,117,20,44,81,169,67,79,202,60,3.92,0,0,6.66,4.95,9.39,3.5,9.98,1.71,3.75,6.91,14.42,5.72,6.74,17.24,5.12
"06029006012","Census Tract 60.12, Kern County, California","ACSSF","ca","140","00","0004125",,,,,"06","029",,,"006012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006012","Census Tract 60.12",,,,1105,65,67,53,0,0,68,134,0,43,58,15,85,73,215,60,169,5.88,6.06,4.8,0,0,6.15,12.13,0,3.89,5.25,1.36,7.69,6.61,19.46,5.43,15.29
"06029006101","Census Tract 61.01, Kern County, California","ACSSF","ca","140","00","0004126",,,,,"06","029",,,"006101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006101","Census Tract 61.01",,,,1681,129,101,41,102,194,50,168,101,17,51,196,268,81,63,101,18,7.67,6.01,2.44,6.07,11.54,2.97,9.99,6.01,1.01,3.03,11.66,15.94,4.82,3.75,6.01,1.07
"06029006102","Census Tract 61.02, Kern County, California","ACSSF","ca","140","00","0004127",,,,,"06","029",,,"006102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006102","Census Tract 61.02",,,,1855,262,66,36,74,0,161,69,73,21,93,255,144,280,50,190,81,14.12,3.56,1.94,3.99,0,8.68,3.72,3.94,1.13,5.01,13.75,7.76,15.09,2.7,10.24,4.37
"06029006201","Census Tract 62.01, Kern County, California","ACSSF","ca","140","00","0004128",,,,,"06","029",,,"006201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006201","Census Tract 62.01",,,,652,30,56,23,26,49,46,85,32,13,33,68,119,45,12,9,6,4.6,8.59,3.53,3.99,7.52,7.06,13.04,4.91,1.99,5.06,10.43,18.25,6.9,1.84,1.38,0.92
"06029006202","Census Tract 62.02, Kern County, California","ACSSF","ca","140","00","0004129",,,,,"06","029",,,"006202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006202","Census Tract 62.02",,,,1721,31,30,50,57,160,102,100,157,114,141,212,274,96,42,116,39,1.8,1.74,2.91,3.31,9.3,5.93,5.81,9.12,6.62,8.19,12.32,15.92,5.58,2.44,6.74,2.27
"06029006301","Census Tract 63.01, Kern County, California","ACSSF","ca","140","00","0004130",,,,,"06","029",,,"006301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006301","Census Tract 63.01",,,,918,75,72,64,22,98,89,44,35,96,25,97,81,41,28,44,7,8.17,7.84,6.97,2.4,10.68,9.69,4.79,3.81,10.46,2.72,10.57,8.82,4.47,3.05,4.79,0.76
"06029006303","Census Tract 63.03, Kern County, California","ACSSF","ca","140","00","0004131",,,,,"06","029",,,"006303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006303","Census Tract 63.03",,,,1199,119,119,54,87,92,105,44,52,63,220,79,72,92,1,0,0,9.92,9.92,4.5,7.26,7.67,8.76,3.67,4.34,5.25,18.35,6.59,6.01,7.67,0.08,0,0
"06029006304","Census Tract 63.04, Kern County, California","ACSSF","ca","140","00","0004132",,,,,"06","029",,,"006304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006304","Census Tract 63.04",,,,961,21,45,69,45,133,169,125,51,69,58,16,80,56,12,12,0,2.19,4.68,7.18,4.68,13.84,17.59,13.01,5.31,7.18,6.04,1.66,8.32,5.83,1.25,1.25,0
"06029006403","Census Tract 64.03, Kern County, California","ACSSF","ca","140","00","0004133",,,,,"06","029",,,"006403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006403","Census Tract 64.03",,,,1598,82,84,50,267,87,60,87,110,87,88,289,168,83,12,32,12,5.13,5.26,3.13,16.71,5.44,3.75,5.44,6.88,5.44,5.51,18.09,10.51,5.19,0.75,2,0.75
"06029006404","Census Tract 64.04, Kern County, California","ACSSF","ca","140","00","0004134",,,,,"06","029",,,"006404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006404","Census Tract 64.04",,,,1069,144,163,219,56,69,58,88,47,41,79,31,45,14,12,3,0,13.47,15.25,20.49,5.24,6.45,5.43,8.23,4.4,3.84,7.39,2.9,4.21,1.31,1.12,0.28,0
"06029006405","Census Tract 64.05, Kern County, California","ACSSF","ca","140","00","0004135",,,,,"06","029",,,"006405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006405","Census Tract 64.05",,,,608,28,10,27,47,52,40,10,51,56,49,135,77,19,0,7,0,4.61,1.64,4.44,7.73,8.55,6.58,1.64,8.39,9.21,8.06,22.2,12.66,3.12,0,1.15,0
"06029006406","Census Tract 64.06, Kern County, California","ACSSF","ca","140","00","0004136",,,,,"06","029",,,"006406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006406","Census Tract 64.06",,,,1044,145,46,143,116,39,188,18,34,66,111,93,6,20,19,0,0,13.89,4.41,13.7,11.11,3.74,18.01,1.72,3.26,6.32,10.63,8.91,0.57,1.92,1.82,0,0
"06029006500","Census Tract 65, Kern County, California","ACSSF","ca","140","00","0004137",,,,,"06","029",,,"006500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006500","Census Tract 65",,,,952,172,0,26,127,55,73,10,41,33,94,77,93,55,70,17,9,18.07,0,2.73,13.34,5.78,7.67,1.05,4.31,3.47,9.87,8.09,9.77,5.78,7.35,1.79,0.95
"06029006600","Census Tract 66, Kern County, California","ACSSF","ca","140","00","0004138",,,,,"06","029",,,"006600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06029006600","Census Tract 66",,,,1181,26,70,36,64,73,54,37,67,93,96,102,118,164,98,44,39,2.2,5.93,3.05,5.42,6.18,4.57,3.13,5.67,7.87,8.13,8.64,9.99,13.89,8.3,3.73,3.3
